id,sent_id,form,lemma,case,deprel,sentence
509,1,Otsin,Otsi,"{'Case': 'Gen', 'Number': 'Sing'}",nsubj,Otsin siitä selvää internet-sivulta eki.ee.
510,2,siitä,se,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",obl,Otsin siitä selvää internet-sivulta eki.ee.
511,4,internet-sivulta,internet#sivu,"{'Case': 'Abl', 'Number': 'Sing'}",obl,Otsin siitä selvää internet-sivulta eki.ee.
512,6,.,.,,punct,Otsin siitä selvää internet-sivulta eki.ee.
513,3,selvää,selvä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",amod,Otsin siitä selvää internet-sivulta eki.ee.
514,5,eki.ee,eki.ee,,root,Otsin siitä selvää internet-sivulta eki.ee.
515,1,Mielestäni,mieli,"{'Case': 'Ela', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",obl,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
516,2,yksi,yksi,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Ind'}",nsubj:cop,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
517,6,olisi,olla,"{'Mood': 'Cnd', 'Number': 'Sing', 'Person': '3', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
518,9,ajattelemaan,ajatella,"{'Case': 'Ill', 'InfForm': '3', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
519,12,.,.,,punct,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
520,3,tällaisten,tällainen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
521,4,artikkeleiden,artikkeli,"{'Case': 'Gen', 'Number': 'Plur'}",nmod:poss,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
522,5,tavoitteista,tavoite,"{'Case': 'Ela', 'Number': 'Plur'}",nmod,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
523,7,saada,saada,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
524,8,lukijaa,lukija,"{'Case': 'Par', 'Derivation': 'Ja', 'Number': 'Sing'}",nsubj,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
525,10,kielestä,kieli,"{'Case': 'Ela', 'Number': 'Sing'}",obl,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
526,11,laajemmin,laajasti,"{'Degree': 'Cmp', 'Derivation': 'Sti'}",advmod,Mielestäni yksi tällaisten artikkeleiden tavoitteista olisi saada lukijaa ajattelemaan kielestä laajemmin.
